Branch;Deal Expense Code;Deal Name;Deal Internal ID;Contrato;Admin Agent;Fac Name;FAC FCN;FAC Internal ID;Fac Effective Date;Deal Status;Fac Primary Borrower LegalName;Codigo GLS;Fac Maturity Date;Fac Currency;Fac Risk Type;FAC Status;Fac Global Commitment;Fac Santander Commitment;FAC Global Outstanding Amount;FAC Host Bank Share Gross Outstanding;FAC Global Available to Draw;FAC Host Bank Gross Available to Draw;FAC Type;FAC Guarantee Type
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO C                       ;67282116308600;X28NI6I6;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Loans;TERMINATED;0;0;0;0;0;0;Revolver/Term                                     ;
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO C                       ;67282116308600;X28NI6I6;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Revolver/Term                                     ;
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO D                       ;67282116308634;X28NI6NC;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Loans;TERMINATED;0;0;;;0;0;Revolver/Term                                     ;
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO D                       ;67282116308634;X28NI6NC;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;;;0;0;Revolver/Term                                     ;
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO E1                      ;67282316308626;X28NI71G;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Loans;TERMINATED;0;0;;;0;0;Revolver/Term                                     ;
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;TRAMO E1                      ;67282316308626;X28NI71G;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;;;0;0;Revolver/Term                                     ;
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;REVOLVING 1                   ;67282116308642;X28NI76J;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;REVOLVING 1                   ;67282116308642;X28NI76J;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Syndicated Credit Investment Portfolio;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;REVOLVING 2                   ;67282516308618;X28NI7AE;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;SANDO CORPORATIVOS EUR 561MM 30-07-09   ;X28NI2XR; ;SANCAJA-CAJA DE MADRID - MADR ;REVOLVING 2                   ;67282516308618;X28NI7AE;40024;Closed;SANDO SERVICIOS CORPORATIVOS SL.;SWB4                ;42213;EUR;Syndicated Credit Investment Portfolio;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;MERCK KGAA EUR 4.2BN 28/02/10           ;X291DZC7;;SANDC4T-COMMERZBANK AG LUXEMB ;TRAMO C                       ;15002110435290;X291DZMF;40290;Terminated;MERCK KGAA, FRANKFURT;MK03                ;41386;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;;;0;0;Term                                              ;
SAN  ;100004;MERCK KGAA EUR 4.2BN 28/02/10           ;X291DZC7;;SANDC4T-COMMERZBANK AG LUXEMB ;TRAMO C                       ;15002110435290;X291DZMF;40290;Terminated;MERCK KGAA, FRANKFURT;MK03                ;41386;EUR;Loans;TERMINATED;0;0;;;0;0;Term                                              ;
ABNTS;300020;QUORUM ESTATES LTD 310712 GBP 24M       ;X2A7O64G;;ABBEY ANTS                    ;TRANCHE B - DEVELOPMENT       ;49280220141757;)OB1KHW2;41659;Closed;QUORUM ESTATES LIMITED;UK6T                ;42947;GBP;Loans;ACTIVE;600000;600000;600000;600000;0;0;Term                                              ;
ABNTS;300020;QUORUM ESTATES LTD 310712 GBP 24M       ;X2A7O64G;;ABBEY ANTS                    ;REFINANCE FACILITY - TRANCHE A;13107121000;P-A7VCCV;41121;Closed;QUORUM ESTATES LIMITED;UK6T                ;42947;GBP;Loans - Long Term;ACTIVE;20554000;20554000;20404000;20404000;0;0;Term                                              ;
BRA  ;800007;ELDORADO USD 59 MILL 14DIC2012-FINNV-BRA;X2AFHKNR;1110000005;SANBSTE-B. SANTAND MAD NO HOST;FINNVERA FACILITY             ;49261220121327;X2AFHPDD;41271;Terminated;ELDORADO BRASIL CELULOSE S.A.;VK1B                ;44881;USD;Buyer's Credit;TERMINATED;0;0;0;0;0;0;Term                                              ;
BRA  ;800007;CAN-ELDORADO USD 93 MILL 14DIC2012 -OEKB;X2AFHKT7;1110000006;BANCO SANTANDER, S.A.         ;OEKB FACILITY                 ;49261220121515;X2AFHRIG;41271;Terminated;ELDORADO BRASIL CELULOSE S.A.;VK1B                ;44881;USD;Buyer's Credit;TERMINATED;0;0;;;0;0;Term                                              ;
SAN  ;100009;P. EOLICO VILLANUEVA 77MM 24/07/08 CLOII;X395V4LV; ;SANBECM-BANCO ESPANOL DE CRED ;TRAMO SENIOR                  ;49230720101340;X395V4TE;39653;Closed;PARQUES EOLICOS DE VILLANUEVA SLU;PKMQ                ;46919;EUR;Loans;ACTIVE;59068824,16;14767206,04;59068824,16;14767206,04;0;0;Revolver                                          ;
SAN  ;100009;P. EOLICO VILLANUEVA 77MM 24/07/08 CLOII;X395V4LV; ;SANBECM-BANCO ESPANOL DE CRED ;TRAMO SENIOR                  ;49230720101340;X395V4TE;39653;Closed;PARQUES EOLICOS DE VILLANUEVA SLU;PKMQ                ;46919;EUR;Syndicated Loan Investment Portfolio;ACTIVE;59068824,16;14767206,04;59068824,16;14767206,04;0;0;Revolver                                          ;
SAN  ;100009;CONC HOSP SON DURETA 296M 29/04/08 CLOII;X395VEO4; ;BANCO SANTANDER, S.A.         ;TRAMO A                       ;49230720101717;X395VEU3;39567;Closed;CONCESSIONARIA HOSPITAL UNIVERSITARI SON ESPASES SA;HSGK                ;50489;EUR;Loans;ACTIVE;187878390,68;23835318,21;187878390,68;23835318,21;0;0;Revolver                                          ;
SAN  ;100009;CONC HOSP SON DURETA 296M 29/04/08 CLOII;X395VEO4; ;BANCO SANTANDER, S.A.         ;TRAMO A                       ;49230720101717;X395VEU3;39567;Closed;CONCESSIONARIA HOSPITAL UNIVERSITARI SON ESPASES SA;HSGK                ;50489;EUR;Syndicated Loan Investment Portfolio;ACTIVE;187878390,68;23835318,21;187878390,68;23835318,21;0;0;Revolver                                          ;
SAN  ;100009;CONC HOSP SON DURETA 296M 29/04/08 CLOII;X395VEO4; ;BANCO SANTANDER, S.A.         ;TRAMO B                       ;49230720101720;X395VEYL;39567;Closed;CONCESSIONARIA HOSPITAL UNIVERSITARI SON ESPASES SA;HSGK                ;50067;EUR;Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100009;CONC HOSP SON DURETA 296M 29/04/08 CLOII;X395VEO4; ;BANCO SANTANDER, S.A.         ;TRAMO IVA                     ;49230720101725;X395VFEI;39567;Closed;CONCESSIONARIA HOSPITAL UNIVERSITARI SON ESPASES SA;HSGK                ;40816;EUR;Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SANLN;500006;BANCO PINE MAPS USD 1,5MM 19MAR13 UNC   ;X3AJRB9V;1110000818;SANBDSD-BANCO SANTANDER LONDR ;REVOLVING UNCOMMITED FACILITY ;49190320131223;X3AJRBSQ;41354;Terminated;BANCO PINE S.A.;1BPN                ;41411;USD;Singular Export Finance;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
ABNTS;300002;ASHTENNE INDUSTRIAL FUND 090930 GBP363M ;X48SSJVM;;SANRR8S-ROYAL BANK OF SCOTLAN ;TERM FACILITY                 ;21109091109;X48SSKCN;40130;Terminated;THE ASHTENNE INDUSTRIAL FUND LTD PARTNERSHIP;TAKN                ;41940;GBP;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;BERGE 38MM (SAN) 01/03/2010 (MIG)       ;X4BGH1YZ;4915001601189590;BANCO SANTANDER, S.A.         ;TRAMO 6.1.1.1                 ;48151220141155;X4BGH2H4;40238;Closed;BERGE INFRAESTRUCTURAS Y SERVICIOS LOGISTICOS S.L.;BNMS                ;42430;EUR;Syndicated Credit Investment Portfolio;ACTIVE;38741082,86;8350594,01;32000000;6897561,7;6741082,86;1453032,31;Revolver                                          ;
SAN  ;100004;BERGE BANKIA EUR 156MM 01/03/10 (MIG)   ;X4BGH3MS;4915001601189590;SANCAJA-CAJA DE MADRID - MADR ;TRAMO 6.2.1.1                 ;49151220141233;X4BGH49G;40238;Closed;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42430;EUR;Syndicated Loan Investment Portfolio;ACTIVE;101492623,75;5079731,08;2030000000;101602005,4;43492623,75;2176816,64;Revolver                                          ;SAS Solidaria Resident
SAN  ;100004;BERGE BANKIA EUR 156MM 01/03/10 (MIG)   ;X4BGH3MS;4915001601189590;SANCAJA-CAJA DE MADRID - MADR ;TRAMO 6.2.1.1                 ;49151220141233;X4BGH49G;40238;Closed;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42430;EUR;Syndicated Loan Investment Portfolio;ACTIVE;101492623,75;5079731,08;2030000000;101602005,4;43492623,75;2176816,64;Revolver                                          ;SAS Solidaria NoResident
SAN  ;100004;BERGE BANKIA EUR 156MM 01/03/10 (MIG)   ;X4BGH3MS;4915001601189590;SANCAJA-CAJA DE MADRID - MADR ;TRAMO 6.2.1.1                 ;49151220141233;X4BGH49G;40238;Closed;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42430;EUR;Syndicated Loan Investment Portfolio;ACTIVE;101492623,75;5079731,08;2030000000;101602005,4;43492623,75;2176816,64;Revolver                                          ;SAS Mancomu NoResident
SAN  ;100004;BERGE BANKIA EUR 156MM 01/03/10 (MIG)   ;X4BGH3MS;4915001601189590;SANCAJA-CAJA DE MADRID - MADR ;TRAMO CIRCULANTE              ;49151220141237;X4BGH4EP;40826;Closed;BERGE AUTOMOCION S.L.,MADRID;CAUE                ;42714;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO  7.1.1                  ;49151220141613;F8BGHFM2;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43809;EUR;Syndicated Loan Investment Portfolio;ACTIVE;66750126,2;7556597,52;2937005552,8;332490290,88;0;0;Term                                              ;SAS Solidaria NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO  7.1.1                  ;49151220141613;F8BGHFM2;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43809;EUR;Syndicated Loan Investment Portfolio;ACTIVE;66750126,2;7556597,52;2937005552,8;332490290,88;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 7.1.2                   ;49151220141615;F8BGHFNF;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43809;EUR;Syndicated Loan Investment Portfolio;ACTIVE;18792325,05;2127427,23;338261850,9;38293690,14;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 7.2                     ;49151220141621;F8BGHFOA;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43535;EUR;Syndicated Loan Investment Portfolio;ACTIVE;101154225,78;13518799,7;4450785934,32;594827186,8;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 7.2                     ;49151220141621;F8BGHFOA;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43535;EUR;Syndicated Loan Investment Portfolio;ACTIVE;101154225,78;13518799,7;4450785934,32;594827186,8;0;0;Term                                              ;SAS Solidaria NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 7.3                     ;49151220141623;F8BGHFP5;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43809;EUR;Syndicated Loan Investment Portfolio;ACTIVE;28478265,41;3805989,94;512608777,38;68507818,92;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 1                       ;49151220141506;X4BGHBBJ;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;42066;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;;;0;0;Revolver                                          ;
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.1.1                 ;49151220141511;X4BGHBL6;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;42348;EUR;Syndicated Loan Investment Portfolio;ACTIVE;4992993,33;633226,4;219691706,52;27861961,6;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.1.1                 ;49151220141511;X4BGHBL6;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;42348;EUR;Syndicated Loan Investment Portfolio;ACTIVE;4992993,33;633226,4;219691706,52;27861961,6;0;0;Term                                              ;SAS Solidaria NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.1.1                 ;49151220141511;X4BGHBL6;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;42348;EUR;Syndicated Loan Investment Portfolio;ACTIVE;4992993,33;633226,4;219691706,52;27861961,6;0;0;Term                                              ;SAS Mancomu NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.1.2                 ;49151220141517;X4BGHBTZ;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43892;EUR;Syndicated Loan Investment Portfolio;ACTIVE;3791750,24;480881,15;166837010,56;21158770,6;0;0;Term                                              ;SAS Solidaria NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.1.2                 ;49151220141517;X4BGHBTZ;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43892;EUR;Syndicated Loan Investment Portfolio;ACTIVE;3791750,24;480881,15;166837010,56;21158770,6;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.1.2                 ;49151220141517;X4BGHBTZ;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43892;EUR;Syndicated Loan Investment Portfolio;ACTIVE;3791750,24;480881,15;166837010,56;21158770,6;0;0;Term                                              ;SAS Mancomu NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.2.1                 ;49151220141526;X4BGHCAB;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;42430;EUR;Syndicated Loan Investment Portfolio;ACTIVE;7835745,22;993752,73;344772789,68;43725120,12;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.2.1                 ;49151220141526;X4BGHCAB;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;42430;EUR;Syndicated Loan Investment Portfolio;ACTIVE;7835745,22;993752,73;344772789,68;43725120,12;0;0;Term                                              ;SAS Solidaria NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.2.1                 ;49151220141526;X4BGHCAB;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;42430;EUR;Syndicated Loan Investment Portfolio;ACTIVE;7835745,22;993752,73;344772789,68;43725120,12;0;0;Term                                              ;SAS Mancomu NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.2.2                 ;49151220141530;X4BGHCFZ;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;44256;EUR;Syndicated Loan Investment Portfolio;ACTIVE;5641918,62;715525,06;248244419,28;31483102,64;0;0;Term                                              ;SAS Solidaria NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.2.2                 ;49151220141530;X4BGHCFZ;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;44256;EUR;Syndicated Loan Investment Portfolio;ACTIVE;5641918,62;715525,06;248244419,28;31483102,64;0;0;Term                                              ;SAS Mancomu NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.1.2.2                 ;49151220141530;X4BGHCFZ;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;44256;EUR;Syndicated Loan Investment Portfolio;ACTIVE;5641918,62;715525,06;248244419,28;31483102,64;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.2.1.1                 ;49151220141540;X4BGHD0I;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;42348;EUR;Syndicated Loan Investment Portfolio;ACTIVE;400000;50729,2;7200000;913125,6;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.2.1.2                 ;49151220141543;X4BGHD2A;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;44175;EUR;Syndicated Loan Investment Portfolio;ACTIVE;1940250;246068,34;34924500;4429230,12;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 2.2.2.2                 ;49151220141551;X4BGHDEK;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;44540;EUR;Syndicated Loan Investment Portfolio;ACTIVE;682325;86534,5;12281850;1557621;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 5.1                     ;49151220141553;X4BGHDIK;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43080;EUR;Syndicated Loan Investment Portfolio;ACTIVE;26590225,32;7869360,36;1169969914,08;346251855,84;0;0;Term                                              ;SAS Solidaria NoResident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 5.1                     ;49151220141553;X4BGHDIK;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;43080;EUR;Syndicated Loan Investment Portfolio;ACTIVE;26590225,32;7869360,36;1169969914,08;346251855,84;0;0;Term                                              ;SAS Solidaria Resident
SAN  ;100004;BERGE BBVA EUR383MM 01/03/10(MIG)       ;X4BGHAY7;4915001601189650;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO 6.1.2.1                 ;49151220141558;X4BGHDPS;41983;Closed;BERGE Y COMPA?IA S.A.;5BYC                ;42430;EUR;Syndicated Loan Investment Portfolio;ACTIVE;15734073,87;1039567,23;234000000;15460632,36;2734073,87;180643,21;Revolver                                          ;SAS Solidaria Resident
ABNTS;300002;M7 REAL ESTATE INV GBP 46MM 04DIC13     ;X5AX568D;;ABBEY ANTS                    ;FACILITY A                    ;49041220131718;X5AX5723;41613;Terminated;M7 REAL ESTATE INVESTMENT PARTNERS 1 LIMITED;YSLH                ;41845;GBP;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300002;M7 REAL ESTATE INV GBP 46MM 04DIC13     ;X5AX568D;;ABBEY ANTS                    ;FACILITY B                    ;49041220131721;X5AX573Z;41613;Terminated;M7 REAL ESTATE INVESTMENT PARTNERS 1 LIMITED;YSLH                ;41845;GBP;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100001;IBERDROLA 2300MM 16/12/04  - TRADING    ;X68COZDI;;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO A                       ;49200901131152;P98D2A3M;38337;Terminated;IBERDROLA S.A.;5IB1                ;40163;EUR;Loans;TERMINATED;0;0;;;0;0;Term                                              ;
SAN  ;100001;IBERDROLA 2300MM 16/12/04  - TRADING    ;X68COZDI;;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO B                       ;49200901131153;P98D2AUL;38337;Terminated;IBERDROLA S.A.;5IB1                ;40163;EUR;Loans;TERMINATED;0;0;0;0;0;0;Revolver/Term                                     ;
SAN  ;100001;TELEFONICA EUROPE BV 4200M141206 TRADING;X68COZH7; ;SANCEPC-CITIBANK INTERNATIONA ;TRAMO B                       ;49200901131213;+.8D7LYI;39065;Terminated;TELEFONICA EUROPE BV,XX AMSTERDAM;TEBE                ;40161;GBP;Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100011;BANDURRIA LEASING USD 35.7MM 07/02/2011 ;X69G786F;4917971600000410;BANCO SANTANDER, S.A.         ;BANDURRIA MSN 4576            ;9022011120800;X69G78F6;40582;Terminated;BANDURRIA LEASING LIMITED;H20Y                ;44965;USD;Buyer's Credit;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100002;DESARROLOS ESCM NOBELIS EUR 10M 15/10/09;X78RRM2W; ;SANCAIX-CAIXA DESTALVIS I PEN ;TRAMO SENIOR                  ;29832814437181;X78RRNW9;40101;Closed;DESARROLLOS EDUCATIVOS SOC COOP MADRILEÃ?A;DM36                ;47041;EUR;Syndicated Loan Investment Portfolio;ACTIVE;9111776,49;4555888,24;9111776,49;4555888,24;0;0;Revolver/Term                                     ;
SAN  ;100002;DESARROLOS ESCM NOBELIS EUR 10M 15/10/09;X78RRM2W; ;SANCAIX-CAIXA DESTALVIS I PEN ;TRAMO SENIOR                  ;29832814437181;X78RRNW9;40101;Closed;DESARROLLOS EDUCATIVOS SOC COOP MADRILEÃ?A;DM36                ;47041;EUR;Loans;ACTIVE;9111776,49;4555888,24;9111776,49;4555888,24;0;0;Revolver/Term                                     ;
SAN  ;100002;DESARROLOS ESCM NOBELIS EUR 10M 15/10/09;X78RRM2W; ;SANCAIX-CAIXA DESTALVIS I PEN ;TRAMO LIQUIDEZ                ;29832114437199;X78RRODM;40101;Closed;DESARROLLOS EDUCATIVOS SOC COOP MADRILEÃ?A;DM36                ;41562;EUR;Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100002;DESARROLOS ESCM NOBELIS EUR 10M 15/10/09;X78RRM2W; ;SANCAIX-CAIXA DESTALVIS I PEN ;TRAMO LIQUIDEZ                ;29832114437199;X78RRODM;40101;Closed;DESARROLLOS EDUCATIVOS SOC COOP MADRILEÃ?A;DM36                ;41562;EUR;Syndicated Credit Investment Portfolio;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
ABNTS;300016;BP INTERNATIONAL 100708 USD750M         ;X7954XIR;;ABBEY ANTS                    ;REVOLVER TERM OUT             ;40907101019;X7954Y39;40367;Terminated;BP INTERNATIONAL LIMITED;BPP3                ;40613;USD;Loans;TERMINATED;0;0;;;0;0;Revolver/Term                                     ;
SAN  ;100001;ENEL SPA. - ?10.000MM 19/04/10 -TRADING ;X891CCAG;;SANMEDI-MEDIOBANCA SPA, MILAN ;REVOLVING FACILITY            ;49201004261603;X891CCQY;40287;Closed;ENEL SPA, ROMA;5ESR                ;42082;EUR;Loans;ACTIVE;10000000000;0;;;0;0;Revolver                                          ;
ABNTS;300019;WINCANTON PLC 091104 GBP 270M           ;X892MATP;;SANRR8S-ROYAL BANK OF SCOTLAN ;TERM LOAN FACILITY            ;42105101141;X892MB63;40323;Terminated;WINCANTON HOLDINGS LIMITED;W06V                ;40927;GBP;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300019;WINCANTON PLC 091104 GBP 270M           ;X892MATP;;SANRR8S-ROYAL BANK OF SCOTLAN ;REVOLVER                      ;42105101211;X892MCJ5;40323;Terminated;WINCANTON HOLDINGS LIMITED;W06V                ;40927;GBP;Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
ABNTS;300002;MOORFIELD ABERDEEN GBP23M 28AUG14       ;X8BATE36;;ABBEY ANTS                    ;TERM FACILITY A               ;49270820141224;X8BATEHQ;41880;Closed;ABERDEEN ENERGY PARK LIMITED;1PQ7                ;43706;GBP;Loans - Long Term;ACTIVE;12434220;12434220;12210263,21;12210263,21;0;0;Term                                              ;
